###Input_File	Marker	keep_Audio	Start_formatiert	Ende_formatiert	Start_(sek.)	Ende_(sek.)	Länge_(sek.)	Beschreibung	Ort	Lokation	DateTime	AddToStart	1.0
aaa_IMG_4484.jpg		no	0:00	0:05	0.000	5.000	5.000	Winterspaziergang			15.12.78 (Fr) 12:00		
IMG_4478.jpg		no	0:05	0:10	5.000	10.000	5.000	Winterspaziergang			15.12.78 (Fr) 12:00		
IMG_4479.jpg		no	0:10	0:15	10.000	15.000	5.000	Winterspaziergang			15.12.78 (Fr) 12:00		
IMG_4480.jpg		no	0:15	0:20	15.000	20.000	5.000	Winterspaziergang			15.12.78 (Fr) 12:00		
IMG_4481.jpg		no	0:20	0:25	20.000	25.000	5.000	Winterspaziergang			15.12.78 (Fr) 12:00		
IMG_4482.jpg		no	0:25	0:30	25.000	30.000	5.000	Winterspaziergang			15.12.78 (Fr) 12:00		
IMG_4483.jpg		no	0:30	0:35	30.000	35.000	5.000	Winterspaziergang			15.12.78 (Fr) 12:00		
IMG_4484.jpg		no	0:35	0:40	35.000	40.000	5.000	Winterspaziergang			15.12.78 (Fr) 12:00		
